# y ne np nH Bx By Bz Ex Ey Ez
9.869099999999999540e-01 -7.889000000000000179e-02 7.554199999999999804e-02 4.112600000000000110e-03 4.060299999999999733e-05 -6.610400000000000271e-05 1.154999999999999994e-03 7.937800000000000471e-06 8.338999999999999272e-06 -2.854299999999999929e-06
9.791699999999999848e-01 -8.436100000000000543e-02 7.847500000000000309e-02 3.954700000000000229e-03 4.027500000000000318e-05 -5.767999999999999663e-05 1.160999999999999923e-03 7.675299999999999172e-06 9.610999999999999968e-06 -2.544200000000000137e-06
9.775500000000000300e-01 -8.589900000000000313e-02 7.898600000000000065e-02 3.867999999999999911e-03 4.059000000000000271e-05 -5.615900000000000221e-05 1.161899999999999999e-03 7.506600000000000262e-06 9.661699999999999331e-06 -2.374499999999999881e-06
9.687500000000000000e-01 -8.131099999999999439e-02 7.917200000000000626e-02 3.526300000000000007e-03 4.140999999999999824e-05 -4.682099999999999777e-05 1.168699999999999947e-03 6.978500000000000186e-06 1.015699999999999948e-05 -1.666800000000000076e-06
9.681999999999999496e-01 -8.172999999999999710e-02 7.921000000000000263e-02 3.536000000000000081e-03 4.154500000000000288e-05 -4.631499999999999956e-05 1.169099999999999957e-03 6.927399999999999946e-06 1.016399999999999959e-05 -1.593400000000000067e-06
9.633000000000000451e-01 -8.092199999999999394e-02 8.280700000000000560e-02 3.635799999999999796e-03 4.257100000000000288e-05 -4.142799999999999705e-05 1.173100000000000054e-03 6.693500000000000373e-06 1.001799999999999963e-05 -1.116500000000000025e-06
9.588499999999999801e-01 -8.061699999999999422e-02 8.596499999999999975e-02 3.746300000000000151e-03 4.355499999999999888e-05 -3.700599999999999772e-05 1.176600000000000085e-03 6.430999999999999922e-06 9.880299999999999237e-06 -6.704199999999999906e-07
9.583399999999999697e-01 -8.018300000000000427e-02 8.624600000000000322e-02 3.744599999999999838e-03 4.360699999999999771e-05 -3.646299999999999970e-05 1.177099999999999935e-03 6.420199999999999957e-06 9.854500000000000263e-06 -6.393999999999999683e-07
9.495000000000000107e-01 -7.681499999999999440e-02 7.840600000000000347e-02 3.674000000000000182e-03 4.597300000000000182e-05 -2.808100000000000101e-05 1.184200000000000053e-03 6.278699999999999703e-06 9.537499999999999740e-06 2.072000000000000025e-07
9.479199999999999848e-01 -7.799100000000000477e-02 7.800100000000000089e-02 3.696599999999999973e-03 4.630899999999999996e-05 -2.654000000000000001e-05 1.185700000000000035e-03 6.255300000000000062e-06 9.431100000000000217e-06 2.955099999999999773e-07
9.401599999999999957e-01 -8.247300000000000464e-02 8.126099999999999990e-02 3.864499999999999880e-03 4.792399999999999720e-05 -1.942699999999999882e-05 1.191699999999999964e-03 6.391199999999999896e-06 9.560200000000000387e-06 8.753599999999999716e-07
9.375000000000000000e-01 -8.197100000000000219e-02 7.966900000000000370e-02 3.976900000000000227e-03 4.846400000000000219e-05 -1.699999999999999987e-05 1.193999999999999966e-03 6.343100000000000306e-06 9.583199999999999997e-06 1.010999999999999934e-06
9.308300000000000463e-01 -8.077600000000000058e-02 7.809299999999999575e-02 4.182700000000000133e-03 4.914700000000000226e-05 -1.064699999999999988e-05 1.198999999999999979e-03 6.433400000000000102e-06 9.958499999999999606e-06 1.278399999999999907e-06
9.270899999999999697e-01 -7.914699999999999513e-02 7.654700000000000393e-02 4.015499999999999972e-03 4.962200000000000026e-05 -7.084999999999999928e-06 1.202299999999999897e-03 6.277899999999999643e-06 1.026500000000000082e-05 1.463600000000000056e-06
9.215100000000000513e-01 -8.005500000000000116e-02 7.761999999999999456e-02 3.850300000000000077e-03 4.969199999999999789e-05 -1.622100000000000106e-06 1.206299999999999994e-03 6.141199999999999749e-06 1.045500000000000070e-05 1.455600000000000090e-06
9.166699999999999848e-01 -7.933300000000000074e-02 7.960499999999999521e-02 3.936499999999999895e-03 4.976200000000000230e-05 3.292100000000000210e-06 1.210099999999999978e-03 5.752699999999999996e-06 1.083599999999999925e-05 1.662299999999999949e-06
9.121799999999999908e-01 -8.087199999999999944e-02 7.886200000000000154e-02 3.870999999999999875e-03 4.991499999999999897e-05 7.667300000000000265e-06 1.213000000000000102e-03 5.402400000000000148e-06 1.074199999999999981e-05 1.512299999999999903e-06
9.062500000000000000e-01 -8.655300000000000493e-02 7.998900000000000454e-02 3.718899999999999810e-03 4.988399999999999876e-05 1.404200000000000040e-05 1.217200000000000096e-03 4.670899999999999613e-06 1.090900000000000008e-05 1.661799999999999912e-06
9.028699999999999504e-01 -8.282599999999999685e-02 8.212700000000000555e-02 3.682799999999999963e-03 5.035200000000000174e-05 1.725400000000000116e-05 1.219100000000000088e-03 4.206999999999999701e-06 1.078599999999999973e-05 1.539100000000000011e-06
8.958399999999999697e-01 -7.989699999999999580e-02 8.396699999999999997e-02 3.836099999999999840e-03 5.090699999999999896e-05 2.501400000000000140e-05 1.223799999999999931e-03 3.067899999999999883e-06 1.088399999999999947e-05 1.573400000000000047e-06
8.935600000000000209e-01 -7.942899999999999960e-02 8.253099999999999326e-02 3.829400000000000165e-03 5.133500000000000232e-05 2.723499999999999928e-05 1.224899999999999904e-03 2.615899999999999806e-06 1.092600000000000008e-05 1.561399999999999992e-06
8.854199999999999848e-01 -7.915400000000000214e-02 7.504900000000000460e-02 3.971999999999999836e-03 5.230999999999999891e-05 3.662500000000000255e-05 1.230200000000000087e-03 1.084199999999999928e-06 1.144300000000000039e-05 1.531000000000000038e-06
8.842600000000000460e-01 -8.008600000000000441e-02 7.473299999999999388e-02 4.004800000000000200e-03 5.241900000000000075e-05 3.780200000000000162e-05 1.230799999999999993e-03 7.926899999999999864e-07 1.154999999999999953e-05 1.574699999999999933e-06
8.750000000000000000e-01 -7.883999999999999342e-02 7.552599999999999592e-02 3.887700000000000010e-03 5.250300000000000198e-05 4.879100000000000093e-05 1.236300000000000072e-03 -9.580700000000000021e-07 1.261500000000000035e-05 1.588100000000000092e-06
8.749599999999999600e-01 -7.885499999999999454e-02 7.551099999999999479e-02 3.889200000000000209e-03 5.249899999999999998e-05 4.883700000000000015e-05 1.236300000000000072e-03 -9.697700000000000341e-07 1.261999999999999945e-05 1.590600000000000068e-06
8.746000000000000441e-01 -7.905600000000000127e-02 7.560699999999999366e-02 3.887499999999999897e-03 5.243999999999999936e-05 4.927499999999999833e-05 1.236499999999999969e-03 -1.024699999999999905e-06 1.265300000000000066e-05 1.592099999999999969e-06
8.656700000000000506e-01 -8.353099999999999414e-02 7.817999999999999949e-02 3.838100000000000105e-03 5.121700000000000108e-05 6.028200000000000322e-05 1.240800000000000019e-03 -2.393900000000000068e-06 1.337200000000000004e-05 1.665699999999999993e-06
8.645899999999999697e-01 -8.357699999999999851e-02 7.808099999999999763e-02 3.850600000000000030e-03 5.093499999999999937e-05 6.183200000000000024e-05 1.241399999999999925e-03 -2.353900000000000028e-06 1.339799999999999946e-05 1.617199999999999949e-06
8.563800000000000301e-01 -7.553999999999999604e-02 8.198700000000000432e-02 3.924399999999999764e-03 4.838300000000000077e-05 7.184199999999999419e-05 1.244600000000000003e-03 -2.998500000000000175e-06 1.323700000000000049e-05 1.531500000000000075e-06
8.541699999999999848e-01 -7.514999999999999458e-02 8.477899999999999325e-02 3.924399999999999764e-03 4.742699999999999840e-05 7.494800000000000138e-05 1.245599999999999919e-03 -2.743599999999999871e-06 1.304099999999999932e-05 1.430300000000000095e-06
8.470999999999999641e-01 -7.699499999999999400e-02 8.198199999999999932e-02 3.961700000000000291e-03 4.429800000000000176e-05 8.334399999999999350e-05 1.247700000000000024e-03 -2.666199999999999985e-06 1.211600000000000055e-05 1.088000000000000002e-06
8.437500000000000000e-01 -7.948700000000000210e-02 8.098800000000000443e-02 4.044700000000000031e-03 4.247899999999999766e-05 8.786100000000000463e-05 1.248699999999999940e-03 -2.068300000000000170e-06 1.147700000000000040e-05 9.074400000000000312e-07
8.378299999999999637e-01 -7.889000000000000179e-02 8.011899999999999578e-02 4.041999999999999586e-03 3.947299999999999968e-05 9.459899999999999331e-05 1.249899999999999969e-03 -1.559000000000000024e-06 1.038700000000000067e-05 4.210099999999999828e-07
8.333399999999999697e-01 -7.765099999999999780e-02 7.823499999999999899e-02 3.909400000000000375e-03 3.670399999999999959e-05 1.002400000000000025e-04 1.250800000000000045e-03 -5.949500000000000170e-07 9.427200000000000136e-06 1.341699999999999898e-07
8.285599999999999632e-01 -7.678500000000000603e-02 8.234600000000000253e-02 3.883600000000000073e-03 3.415600000000000298e-05 1.053499999999999993e-04 1.251399999999999952e-03 3.738699999999999921e-09 8.650399999999999374e-06 -2.810399999999999808e-07
8.229199999999999848e-01 -7.829200000000000048e-02 7.914999999999999813e-02 3.878599999999999843e-03 3.033599999999999890e-05 1.118199999999999967e-04 1.252400000000000084e-03 1.225399999999999948e-06 7.788299999999999615e-06 -6.227600000000000522e-07
8.193000000000000282e-01 -7.643899999999999306e-02 7.836500000000000410e-02 3.997599999999999591e-03 2.827499999999999949e-05 1.152400000000000012e-04 1.253100000000000047e-03 1.697000000000000015e-06 7.405599999999999874e-06 -8.202799999999999839e-07
8.125000000000000000e-01 -7.769099999999999617e-02 7.690800000000000414e-02 4.256000000000000234e-03 2.326399999999999952e-05 1.219499999999999962e-04 1.255000000000000039e-03 2.961299999999999921e-06 6.942500000000000022e-06 -1.051400000000000005e-06
8.100399999999999823e-01 -8.124499999999999778e-02 7.517799999999999483e-02 4.209400000000000294e-03 2.166400000000000129e-05 1.240000000000000054e-04 1.255599999999999945e-03 3.262700000000000119e-06 6.802000000000000266e-06 -1.034099999999999976e-06
8.020899999999999697e-01 -7.638899999999999857e-02 7.288899999999999546e-02 4.066199999999999849e-03 1.519799999999999916e-05 1.306500000000000044e-04 1.258400000000000013e-03 4.359400000000000139e-06 6.629399999999999581e-06 -9.113999999999999687e-07
8.007900000000000018e-01 -7.602499999999999536e-02 7.394499999999999684e-02 4.093000000000000284e-03 1.424799999999999979e-05 1.316000000000000004e-04 1.258800000000000023e-03 4.522999999999999724e-06 6.607700000000000280e-06 -8.069900000000000019e-07
7.916699999999999848e-01 -8.471299999999999664e-02 8.108600000000000529e-02 3.828400000000000032e-03 6.124000000000000151e-06 1.380399999999999997e-04 1.261600000000000091e-03 5.394599999999999985e-06 6.524499999999999958e-06 -1.002899999999999934e-07
7.915499999999999758e-01 -8.474800000000000388e-02 8.108300000000000229e-02 3.828799999999999825e-03 6.025399999999999943e-06 1.381200000000000125e-04 1.261600000000000091e-03 5.412599999999999643e-06 6.530100000000000379e-06 -8.282099999999999762e-08
7.905799999999999494e-01 -8.472499999999999476e-02 8.113800000000000179e-02 3.886899999999999990e-03 5.093400000000000226e-06 1.387100000000000052e-04 1.261799999999999988e-03 5.485400000000000031e-06 6.556099999999999791e-06 4.412800000000000313e-08
7.823099999999999499e-01 -8.375399999999999512e-02 8.137700000000000489e-02 4.411100000000000264e-03 -2.866700000000000014e-06 1.440400000000000100e-04 1.263299999999999970e-03 6.090800000000000197e-06 6.838300000000000240e-06 1.122500000000000052e-06
7.812500000000000000e-01 -8.291300000000000059e-02 8.179899999999999671e-02 4.408600000000000366e-03 -4.061099999999999962e-06 1.446800000000000039e-04 1.263599999999999923e-03 6.112900000000000375e-06 6.891399999999999783e-06 1.184500000000000052e-06
7.730700000000000349e-01 -7.592000000000000137e-02 7.855099999999999583e-02 4.252099999999999977e-03 -1.262800000000000005e-05 1.491300000000000037e-04 1.264600000000000056e-03 6.745799999999999855e-06 7.811299999999999225e-06 2.356499999999999800e-06
7.708399999999999697e-01 -7.546400000000000330e-02 7.678100000000000203e-02 4.288100000000000418e-03 -1.535899999999999982e-05 1.501999999999999917e-04 1.265099999999999905e-03 6.740500000000000093e-06 8.039399999999999633e-06 2.544000000000000122e-06
7.638500000000000290e-01 -7.399200000000000221e-02 7.684599999999999764e-02 4.228599999999999894e-03 -2.351000000000000022e-05 1.534200000000000049e-04 1.265899999999999925e-03 7.314500000000000018e-06 9.069299999999999717e-06 3.273999999999999909e-06
7.604199999999999848e-01 -7.816700000000000037e-02 7.890400000000000191e-02 4.169100000000000236e-03 -2.801900000000000058e-05 1.547099999999999875e-04 1.266600000000000104e-03 7.310700000000000156e-06 9.516499999999999433e-06 3.539900000000000192e-06
7.546300000000000230e-01 -8.041600000000000137e-02 8.034600000000000075e-02 4.062099999999999912e-03 -3.496399999999999931e-05 1.569899999999999996e-04 1.266999999999999897e-03 7.754999999999999443e-06 9.919400000000000268e-06 3.676099999999999837e-06
7.500000000000000000e-01 -8.057300000000000573e-02 7.959199999999999608e-02 4.035799999999999978e-03 -4.108400000000000170e-05 1.583400000000000053e-04 1.267399999999999907e-03 7.789300000000000114e-06 1.020900000000000000e-05 3.868000000000000066e-06
7.454100000000000170e-01 -8.098700000000000343e-02 7.855499999999999983e-02 4.093900000000000143e-03 -4.626600000000000054e-05 1.598899999999999887e-04 1.267099999999999954e-03 8.073000000000000464e-06 9.931599999999999914e-06 3.569800000000000109e-06
7.395899999999999697e-01 -7.291899999999999771e-02 8.081499999999999795e-02 4.144300000000000067e-03 -5.344500000000000075e-05 1.612299999999999996e-04 1.266399999999999991e-03 8.104500000000000077e-06 9.629399999999999657e-06 3.554799999999999829e-06
7.361999999999999655e-01 -7.151299999999999324e-02 8.117199999999999416e-02 4.184600000000000125e-03 -5.683600000000000268e-05 1.620899999999999880e-04 1.265899999999999925e-03 8.237400000000000109e-06 9.311799999999999513e-06 3.136099999999999925e-06
7.291699999999999848e-01 -7.473699999999999788e-02 8.207599999999999618e-02 3.829799999999999958e-03 -6.447099999999999988e-05 1.631400000000000135e-04 1.264200000000000046e-03 8.140800000000000052e-06 8.814299999999999617e-06 2.910400000000000121e-06
7.269900000000000251e-01 -7.585600000000000676e-02 8.101899999999999380e-02 3.840000000000000097e-03 -6.631300000000000020e-05 1.635300000000000013e-04 1.263999999999999933e-03 8.156500000000000596e-06 8.877799999999999941e-06 2.610400000000000028e-06
7.187500000000000000e-01 -7.961500000000000521e-02 8.114899999999999891e-02 3.829299999999999891e-03 -7.396799999999999382e-05 1.641400000000000107e-04 1.262600000000000007e-03 7.800400000000000736e-06 9.379500000000000576e-06 2.252999999999999859e-06
7.177900000000000391e-01 -7.938000000000000611e-02 8.194999999999999507e-02 3.812400000000000077e-03 -7.464399999999999887e-05 1.642199999999999964e-04 1.262600000000000007e-03 7.770800000000000206e-06 9.563099999999999970e-06 2.136800000000000023e-06
7.105799999999999894e-01 -8.222699999999999454e-02 7.905700000000000227e-02 3.916900000000000069e-03 -8.036699999999999812e-05 1.640400000000000083e-04 1.262199999999999997e-03 7.280200000000000194e-06 1.113800000000000076e-05 1.764399999999999997e-06
7.086000000000000076e-01 -8.288600000000000134e-02 7.826099999999999723e-02 3.958999999999999846e-03 -8.196799999999999854e-05 1.640099999999999967e-04 1.262199999999999997e-03 7.087999999999999730e-06 1.157600000000000064e-05 1.630899999999999920e-06
7.083399999999999697e-01 -8.285399999999999709e-02 7.820299999999999474e-02 3.962099999999999650e-03 -8.220299999999999884e-05 1.639699999999999903e-04 1.262199999999999997e-03 7.053999999999999717e-06 1.163199999999999976e-05 1.632700000000000055e-06
6.994099999999999762e-01 -8.047300000000000286e-02 8.273300000000000098e-02 4.132900000000000115e-03 -8.885400000000000004e-05 1.633799999999999977e-04 1.262799999999999903e-03 6.104599999999999964e-06 1.365599999999999936e-05 9.070400000000000011e-07
6.979199999999999848e-01 -8.116500000000000103e-02 8.425799999999999956e-02 4.157799999999999691e-03 -9.007400000000000530e-05 1.631000000000000071e-04 1.262899999999999960e-03 5.974399999999999923e-06 1.394499999999999947e-05 8.503399999999999765e-07
6.902300000000000102e-01 -7.824100000000000499e-02 8.389000000000000623e-02 3.741500000000000034e-03 -9.595000000000000122e-05 1.624899999999999977e-04 1.263100000000000073e-03 5.263000000000000263e-06 1.429199999999999970e-05 9.236999999999999928e-08
6.875000000000000000e-01 -7.682400000000000340e-02 8.366999999999999438e-02 3.547999999999999939e-03 -9.817199999999999451e-05 1.620399999999999868e-04 1.263000000000000017e-03 5.191600000000000404e-06 1.430499999999999941e-05 -1.410099999999999901e-07
6.810500000000000442e-01 -7.693400000000000238e-02 8.378199999999999537e-02 3.470099999999999834e-03 -1.030999999999999988e-04 1.617000000000000002e-04 1.262199999999999997e-03 4.760199999999999757e-06 1.311899999999999925e-05 -7.728300000000000190e-07
6.770899999999999697e-01 -7.599699999999999511e-02 7.998299999999999854e-02 3.657200000000000208e-03 -1.062000000000000064e-04 1.612399999999999944e-04 1.261299999999999921e-03 4.854099999999999824e-06 1.229699999999999932e-05 -1.187300000000000050e-06
6.718800000000000328e-01 -7.463699999999999501e-02 7.564200000000000090e-02 3.881400000000000128e-03 -1.096799999999999934e-04 1.611499999999999868e-04 1.259899999999999996e-03 4.591900000000000030e-06 1.082699999999999985e-05 -1.535299999999999937e-06
6.666699999999999848e-01 -7.344499999999999640e-02 7.707999999999999574e-02 3.693899999999999961e-03 -1.131100000000000063e-04 1.607799999999999887e-04 1.257700000000000051e-03 4.809000000000000035e-06 9.408399999999999570e-06 -1.951000000000000040e-06
6.627199999999999758e-01 -7.681200000000000527e-02 7.995099999999999429e-02 3.616600000000000197e-03 -1.152100000000000032e-04 1.609399999999999871e-04 1.256299999999999908e-03 4.578299999999999856e-06 8.656799999999999855e-06 -2.031699999999999962e-06
6.562500000000000000e-01 -7.796799999999999564e-02 8.635900000000000520e-02 3.650700000000000212e-03 -1.185999999999999961e-04 1.608600000000000015e-04 1.253299999999999944e-03 4.732200000000000195e-06 7.715900000000000105e-06 -2.244499999999999856e-06
6.535600000000000298e-01 -7.655099999999999405e-02 8.592199999999999838e-02 3.663299999999999976e-03 -1.198299999999999962e-04 1.610299999999999948e-04 1.252199999999999971e-03 4.497999999999999964e-06 7.734099999999999355e-06 -2.215100000000000188e-06
6.458399999999999697e-01 -7.945299999999999585e-02 7.952299999999999647e-02 3.527000000000000187e-03 -1.233600000000000115e-04 1.611100000000000075e-04 1.248600000000000100e-03 4.356300000000000118e-06 8.237500000000000329e-06 -2.252399999999999814e-06
6.443999999999999728e-01 -7.900000000000000078e-02 7.892699999999999716e-02 3.550000000000000204e-03 -1.240699999999999963e-04 1.612200000000000048e-04 1.247899999999999921e-03 4.195799999999999706e-06 8.479599999999999247e-06 -2.232800000000000035e-06
6.354199999999999848e-01 -7.240900000000000114e-02 8.153499999999999637e-02 3.809499999999999952e-03 -1.284799999999999896e-04 1.613999999999999929e-04 1.243399999999999974e-03 3.656100000000000028e-06 1.031900000000000064e-05 -2.366700000000000142e-06
6.352499999999999813e-01 -7.254299999999999637e-02 8.162500000000000311e-02 3.812400000000000077e-03 -1.285899999999999869e-04 1.614099999999999877e-04 1.243299999999999917e-03 3.638699999999999992e-06 1.035399999999999946e-05 -2.365799999999999863e-06
6.340599999999999570e-01 -7.319699999999999818e-02 8.146799999999999875e-02 3.866300000000000032e-03 -1.293499999999999999e-04 1.614200000000000097e-04 1.242599999999999955e-03 3.554200000000000208e-06 1.058100000000000085e-05 -2.414600000000000141e-06
6.261100000000000554e-01 -7.864100000000000257e-02 7.962500000000000133e-02 4.182499999999999586e-03 -1.346599999999999880e-04 1.615300000000000069e-04 1.238799999999999971e-03 3.028299999999999873e-06 1.208299999999999934e-05 -2.614399999999999905e-06
6.250000000000000000e-01 -7.883300000000000030e-02 7.993000000000000105e-02 4.274199999999999701e-03 -1.354299999999999959e-04 1.614700000000000109e-04 1.238200000000000064e-03 2.966299999999999873e-06 1.230399999999999943e-05 -2.696800000000000167e-06
6.169700000000000184e-01 -7.971599999999999520e-02 7.686500000000000277e-02 4.381099999999999751e-03 -1.424399999999999983e-04 1.619600000000000011e-04 1.234800000000000090e-03 2.727399999999999925e-06 1.276800000000000040e-05 -2.914899999999999824e-06
6.145899999999999697e-01 -7.779800000000000604e-02 7.674200000000000466e-02 4.342099999999999779e-03 -1.445700000000000067e-04 1.619099999999999999e-04 1.233500000000000004e-03 2.595400000000000172e-06 1.277800000000000031e-05 -3.125600000000000195e-06
6.078400000000000469e-01 -8.081499999999999795e-02 7.915300000000000114e-02 4.018800000000000323e-03 -1.512700000000000069e-04 1.624499999999999913e-04 1.230900000000000050e-03 2.859499999999999897e-06 1.199400000000000070e-05 -3.092300000000000022e-06
6.041699999999999848e-01 -8.078799999999999870e-02 8.010499999999999565e-02 3.990099999999999897e-03 -1.548900000000000027e-04 1.625800000000000053e-04 1.229000000000000058e-03 2.824100000000000202e-06 1.125099999999999951e-05 -3.300799999999999805e-06
5.987200000000000299e-01 -7.664999999999999591e-02 7.710699999999999499e-02 3.999100000000000224e-03 -1.599399999999999899e-04 1.633700000000000028e-04 1.227000000000000009e-03 3.382199999999999991e-06 9.969500000000000009e-06 -3.070199999999999844e-06
5.937500000000000000e-01 -8.430200000000000193e-02 7.336499999999999966e-02 4.069900000000000427e-03 -1.644000000000000116e-04 1.642699999999999976e-04 1.224400000000000054e-03 3.605399999999999819e-06 8.495700000000000669e-06 -3.129099999999999823e-06
5.896000000000000130e-01 -8.495300000000000074e-02 7.301599999999999757e-02 4.069999999999999833e-03 -1.674900000000000108e-04 1.651300000000000131e-04 1.222800000000000015e-03 4.110700000000000301e-06 7.527000000000000101e-06 -2.957100000000000029e-06
5.833399999999999697e-01 -7.867200000000000581e-02 7.476700000000000013e-02 3.902699999999999832e-03 -1.721100000000000039e-04 1.669999999999999935e-04 1.219699999999999994e-03 4.520200000000000361e-06 6.079600000000000203e-06 -2.965299999999999798e-06
5.804799999999999960e-01 -7.885699999999999654e-02 7.722800000000000498e-02 4.026599999999999971e-03 -1.739199999999999882e-04 1.677399999999999898e-04 1.218700000000000078e-03 4.766299999999999580e-06 5.737700000000000139e-06 -3.009799999999999965e-06
5.729199999999999848e-01 -8.208400000000000418e-02 8.314000000000000556e-02 4.108900000000000399e-03 -1.789299999999999962e-04 1.705300000000000088e-04 1.215300000000000104e-03 5.045200000000000417e-06 5.264399999999999944e-06 -3.341300000000000095e-06
5.713700000000000445e-01 -8.350799999999999890e-02 8.228100000000000691e-02 4.072899999999999958e-03 -1.799699999999999998e-04 1.709600000000000030e-04 1.214800000000000038e-03 5.078499999999999742e-06 5.307899999999999613e-06 -3.499700000000000137e-06
5.625000000000000000e-01 -8.158100000000000074e-02 7.684399999999999564e-02 4.068399999999999794e-03 -1.863199999999999915e-04 1.742400000000000123e-04 1.211300000000000007e-03 4.947599999999999860e-06 6.127699999999999793e-06 -4.478899999999999588e-06
5.622700000000000475e-01 -8.116500000000000103e-02 7.686999999999999389e-02 4.066099999999999576e-03 -1.865000000000000067e-04 1.743199999999999980e-04 1.211199999999999950e-03 4.940800000000000197e-06 6.160400000000000344e-06 -4.517900000000000400e-06
5.606299999999999617e-01 -7.872899999999999343e-02 7.676399999999999890e-02 4.099399999999999572e-03 -1.877799999999999944e-04 1.749499999999999970e-04 1.210600000000000044e-03 4.866799999999999719e-06 6.421400000000000048e-06 -4.757099999999999736e-06
5.531700000000000506e-01 -6.857900000000000107e-02 7.654099999999999793e-02 4.224699999999999636e-03 -1.937800000000000048e-04 1.778799999999999978e-04 1.208199999999999986e-03 4.508100000000000087e-06 7.601600000000000200e-06 -5.765500000000000110e-06
5.520899999999999697e-01 -6.752700000000000369e-02 7.676600000000000090e-02 4.214899999999999723e-03 -1.947600000000000123e-04 1.783699999999999880e-04 1.207699999999999919e-03 4.464800000000000011e-06 7.788899999999999237e-06 -5.883099999999999628e-06
5.440700000000000536e-01 -7.263899999999999524e-02 7.648099999999999343e-02 3.816899999999999807e-03 -2.015700000000000098e-04 1.815099999999999884e-04 1.205300000000000078e-03 4.223100000000000275e-06 9.065299999999999416e-06 -6.731600000000000059e-06
5.416699999999999848e-01 -7.405100000000000571e-02 7.692799999999999638e-02 3.796400000000000122e-03 -2.039200000000000127e-04 1.825599999999999868e-04 1.204299999999999945e-03 4.125999999999999968e-06 9.365199999999999713e-06 -6.864699999999999683e-06
5.349899999999999656e-01 -7.537000000000000643e-02 7.934299999999999686e-02 3.828699999999999985e-03 -2.100699999999999996e-04 1.850900000000000050e-04 1.202799999999999963e-03 4.269100000000000343e-06 1.020799999999999950e-05 -6.982400000000000267e-06
5.312500000000000000e-01 -7.538300000000000556e-02 7.754700000000000482e-02 3.962900000000000103e-03 -2.140499999999999987e-04 1.866700000000000000e-04 1.201500000000000094e-03 4.206900000000000328e-06 1.046500000000000060e-05 -6.831400000000000357e-06
5.259099999999999886e-01 -7.480299999999999450e-02 7.597500000000000087e-02 4.043800000000000172e-03 -2.192800000000000012e-04 1.883300000000000078e-04 1.200899999999999971e-03 4.567899999999999921e-06 1.075600000000000002e-05 -6.391800000000000365e-06
5.208300000000000152e-01 -7.275199999999999723e-02 7.554299999999999904e-02 3.870000000000000176e-03 -2.249599999999999874e-04 1.900700000000000013e-04 1.199799999999999998e-03 4.598299999999999664e-06 1.085800000000000006e-05 -5.754199999999999897e-06
5.168300000000000116e-01 -7.571200000000000152e-02 7.708700000000000274e-02 3.872800000000000027e-03 -2.288799999999999906e-04 1.910899999999999882e-04 1.200099999999999952e-03 4.882400000000000044e-06 1.061599999999999966e-05 -5.176400000000000109e-06
5.104199999999999848e-01 -7.662099999999999467e-02 7.613399999999999335e-02 3.827600000000000013e-03 -2.359899999999999953e-04 1.928599999999999932e-04 1.199999999999999895e-03 4.904400000000000003e-06 1.033200000000000035e-05 -4.169599999999999855e-06
5.077599999999999891e-01 -7.632200000000000095e-02 7.621600000000000597e-02 3.830500000000000137e-03 -2.385999999999999992e-04 1.932899999999999874e-04 1.200499999999999961e-03 4.973399999999999681e-06 9.912099999999999508e-06 -3.769700000000000093e-06
5.000000000000000000e-01 -7.766299999999999593e-02 7.708399999999999974e-02 3.868700000000000090e-03 -2.471800000000000017e-04 1.946399999999999931e-04 1.201800000000000047e-03 4.780100000000000194e-06 9.090999999999999865e-06 -2.752400000000000109e-06
4.986900000000000222e-01 -7.723599999999999910e-02 7.616199999999999359e-02 3.853399999999999881e-03 -2.485599999999999919e-04 1.947600000000000123e-04 1.202100000000000000e-03 4.732799999999999816e-06 8.896899999999999470e-06 -2.601099999999999965e-06
4.899399999999999866e-01 -8.058999999999999497e-02 7.593199999999999950e-02 3.931999999999999731e-03 -2.585299999999999794e-04 1.956600000000000071e-04 1.204100000000000049e-03 4.268799999999999685e-06 7.967800000000000183e-06 -1.913400000000000180e-06
4.896300000000000097e-01 -8.069199999999999984e-02 7.595300000000000662e-02 3.936399999999999622e-03 -2.588900000000000099e-04 1.956899999999999916e-04 1.204100000000000049e-03 4.246099999999999885e-06 7.934199999999999353e-06 -1.884299999999999899e-06
4.895800000000000152e-01 -8.069600000000000384e-02 7.591599999999999737e-02 3.935799999999999715e-03 -2.589499999999999788e-04 1.957000000000000135e-04 1.204100000000000049e-03 4.244000000000000363e-06 7.929200000000000248e-06 -1.881799999999999923e-06
4.805800000000000072e-01 -7.959600000000000009e-02 7.978799999999999781e-02 4.094099999999999823e-03 -2.693400000000000199e-04 1.960700000000000116e-04 1.205799999999999927e-03 3.599200000000000201e-06 7.644800000000000057e-06 -1.452700000000000084e-06
4.791699999999999848e-01 -8.016099999999999615e-02 8.110299999999999454e-02 4.076800000000000215e-03 -2.710200000000000174e-04 1.961300000000000077e-04 1.206000000000000041e-03 3.575699999999999917e-06 7.562299999999999577e-06 -1.440700000000000030e-06
4.715300000000000047e-01 -7.385500000000000398e-02 8.263399999999999912e-02 4.031800000000000314e-03 -2.792199999999999999e-04 1.961800000000000089e-04 1.206899999999999900e-03 3.312599999999999844e-06 8.023299999999999906e-06 -1.293800000000000005e-06
4.687500000000000000e-01 -7.264800000000000424e-02 8.119800000000000628e-02 4.068800000000000021e-03 -2.822799999999999875e-04 1.961599999999999921e-04 1.207299999999999910e-03 3.364799999999999954e-06 8.074600000000000584e-06 -1.315399999999999933e-06
