# z ne np nH Bx By Bz Ex Ey Ez
2.260299999999999976e+00 -6.404999999999999583e-02 5.591900000000000343e-02 3.907100000000000156e-03 6.124900000000000396e-04 -8.319299999999999959e-03 2.909199999999999807e-03 -3.580699999999999785e-05 -3.941100000000000264e-06 -2.254300000000000084e-05
2.265299999999999869e+00 -6.073800000000000032e-02 5.520699999999999913e-02 3.902500000000000153e-03 7.946099999999999561e-04 -8.471799999999999817e-03 3.152700000000000034e-03 -3.977700000000000219e-05 -7.622500000000000288e-06 -2.426799999999999872e-05
2.270300000000000207e+00 -5.737199999999999939e-02 5.448999999999999677e-02 3.896800000000000177e-03 9.783400000000000690e-04 -8.624700000000000769e-03 3.397299999999999799e-03 -4.380600000000000037e-05 -1.129799999999999923e-05 -2.594199999999999997e-05
2.275300000000000100e+00 -5.386300000000000116e-02 5.568800000000000139e-02 4.010299999999999629e-03 1.198999999999999979e-03 -8.779600000000000251e-03 3.633500000000000011e-03 -4.682199999999999996e-05 -1.434700000000000003e-05 -2.513900000000000105e-05
2.280199999999999783e+00 -5.001900000000000096e-02 5.707799999999999679e-02 4.139600000000000224e-03 1.426500000000000034e-03 -8.936299999999999452e-03 3.872200000000000121e-03 -4.980299999999999734e-05 -1.735600000000000120e-05 -2.401900000000000161e-05
2.285200000000000120e+00 -5.133299999999999669e-02 5.711900000000000310e-02 4.004999999999999880e-03 1.685000000000000083e-03 -9.093999999999999653e-03 4.099700000000000392e-03 -5.122700000000000268e-05 -2.036100000000000038e-05 -2.325500000000000012e-05
2.290200000000000014e+00 -5.358700000000000269e-02 5.678099999999999814e-02 3.805499999999999855e-03 1.954599999999999914e-03 -9.253799999999999526e-03 4.328300000000000203e-03 -5.227700000000000109e-05 -2.341900000000000058e-05 -2.245099999999999901e-05
2.295199999999999907e+00 -5.274999999999999828e-02 5.526799999999999768e-02 3.834000000000000168e-03 2.249199999999999811e-03 -9.413499999999999993e-03 4.544000000000000296e-03 -5.208500000000000022e-05 -2.696400000000000137e-05 -2.423399999999999871e-05
2.300199999999999800e+00 -5.112699999999999884e-02 5.333700000000000246e-02 3.937600000000000301e-03 2.558299999999999897e-03 -9.575300000000000131e-03 4.758499999999999709e-03 -5.132000000000000331e-05 -3.078599999999999967e-05 -2.687100000000000073e-05
2.305200000000000138e+00 -5.142300000000000343e-02 5.236799999999999788e-02 3.873199999999999820e-03 2.886600000000000017e-03 -9.735499999999999363e-03 4.959500000000000366e-03 -5.011899999999999905e-05 -3.494499999999999831e-05 -3.234400000000000068e-05
2.310200000000000031e+00 -5.233800000000000258e-02 5.192100000000000187e-02 3.717900000000000111e-03 3.232200000000000177e-03 -9.897599999999999454e-03 5.156700000000000172e-03 -4.850499999999999723e-05 -3.941900000000000324e-05 -3.937399999999999944e-05
2.315199999999999925e+00 -5.285900000000000321e-02 5.125400000000000095e-02 3.749100000000000002e-03 3.591599999999999914e-03 -1.005600000000000070e-02 5.340700000000000308e-03 -4.723700000000000191e-05 -4.351600000000000146e-05 -4.780500000000000054e-05
2.320199999999999818e+00 -5.285000000000000114e-02 5.044900000000000079e-02 3.918300000000000428e-03 3.970500000000000071e-03 -1.021599999999999939e-02 5.517799999999999788e-03 -4.604899999999999906e-05 -4.741699999999999680e-05 -5.744200000000000331e-05
2.325200000000000156e+00 -5.224399999999999877e-02 5.251200000000000312e-02 4.057700000000000022e-03 4.357999999999999895e-03 -1.037100000000000001e-02 5.682600000000000325e-03 -4.563999999999999671e-05 -5.021199999999999969e-05 -6.650600000000000326e-05
2.330099999999999838e+00 -5.187300000000000244e-02 5.777800000000000297e-02 4.171000000000000228e-03 4.766499999999999904e-03 -1.052499999999999963e-02 5.837300000000000127e-03 -4.589999999999999761e-05 -5.174699999999999770e-05 -7.506399999999999824e-05
2.335100000000000176e+00 -5.165100000000000247e-02 5.949900000000000327e-02 4.264800000000000015e-03 5.179300000000000397e-03 -1.067399999999999946e-02 5.981199999999999885e-03 -4.698600000000000042e-05 -5.198499999999999779e-05 -8.160999999999999960e-05
2.340100000000000069e+00 -5.126000000000000001e-02 5.563400000000000289e-02 4.362099999999999832e-03 5.613599999999999840e-03 -1.081799999999999949e-02 6.111499999999999745e-03 -4.915999999999999689e-05 -4.991099999999999698e-05 -8.498799999999999335e-05
2.345099999999999962e+00 -5.170700000000000296e-02 5.266499999999999654e-02 4.380399999999999572e-03 6.048600000000000330e-03 -1.095699999999999973e-02 6.232800000000000146e-03 -5.197400000000000078e-05 -4.700699999999999903e-05 -8.603999999999999615e-05
2.350099999999999856e+00 -5.387299999999999728e-02 5.234899999999999970e-02 4.216100000000000403e-03 6.504799999999999818e-03 -1.108699999999999963e-02 6.336800000000000072e-03 -5.599299999999999736e-05 -4.165399999999999794e-05 -8.143400000000000671e-05
2.355100000000000193e+00 -5.557499999999999940e-02 5.238400000000000001e-02 4.104599999999999915e-03 6.958899999999999635e-03 -1.121300000000000074e-02 6.434099999999999889e-03 -6.038600000000000087e-05 -3.620899999999999840e-05 -7.525100000000000170e-05
2.360100000000000087e+00 -5.513900000000000051e-02 5.330200000000000216e-02 4.133399999999999748e-03 7.433200000000000050e-03 -1.132500000000000000e-02 6.510000000000000162e-03 -6.579899999999999801e-05 -2.972899999999999946e-05 -6.271700000000000278e-05
2.365099999999999980e+00 -5.471800000000000275e-02 5.450699999999999990e-02 4.191799999999999866e-03 7.903000000000000302e-03 -1.143300000000000045e-02 6.581899999999999903e-03 -7.133699999999999818e-05 -2.358699999999999965e-05 -4.970300000000000168e-05
2.370099999999999874e+00 -5.442700000000000315e-02 5.674099999999999977e-02 4.399300000000000085e-03 8.391300000000000842e-03 -1.152199999999999926e-02 6.627899999999999937e-03 -7.741299999999999896e-05 -1.915300000000000111e-05 -3.270799999999999923e-05
2.375000000000000000e+00 -5.410800000000000332e-02 5.885599999999999860e-02 4.601899999999999914e-03 8.873699999999999991e-03 -1.160899999999999953e-02 6.672899999999999839e-03 -8.346000000000000391e-05 -1.488800000000000044e-05 -1.575399999999999858e-05
2.379999999999999893e+00 -5.287800000000000139e-02 5.902099999999999708e-02 4.525600000000000282e-03 9.371600000000000763e-03 -1.166999999999999982e-02 6.687199999999999915e-03 -8.923200000000000218e-05 -1.522800000000000057e-05 1.011899999999999949e-07
2.384999999999999787e+00 -5.164799999999999947e-02 5.917900000000000243e-02 4.448900000000000424e-03 9.869400000000000395e-03 -1.173100000000000011e-02 6.701499999999999992e-03 -9.500199999999999606e-05 -1.556999999999999831e-05 1.595400000000000006e-05
2.390000000000000124e+00 -5.112499999999999684e-02 5.707899999999999779e-02 4.219800000000000113e-03 1.036600000000000021e-02 -1.176199999999999989e-02 6.684200000000000384e-03 -9.938999999999999539e-05 -2.128299999999999935e-05 2.608600000000000063e-05
2.395000000000000018e+00 -5.063800000000000245e-02 5.512700000000000239e-02 3.993799999999999607e-03 1.086900000000000019e-02 -1.179099999999999940e-02 6.664800000000000238e-03 -1.037799999999999991e-04 -2.737300000000000033e-05 3.584300000000000225e-05
2.399999999999999911e+00 -5.048699999999999716e-02 5.213700000000000279e-02 3.949900000000000112e-03 1.136500000000000010e-02 -1.179099999999999940e-02 6.615600000000000126e-03 -1.061000000000000040e-04 -3.727600000000000021e-05 3.882299999999999743e-05
2.404999999999999805e+00 -5.091600000000000292e-02 4.873399999999999954e-02 3.930099999999999739e-03 1.186700000000000081e-02 -1.178500000000000034e-02 6.560500000000000359e-03 -1.082099999999999956e-04 -4.793300000000000338e-05 4.065400000000000074e-05
2.410000000000000142e+00 -5.179999999999999882e-02 4.816100000000000242e-02 3.713699999999999900e-03 1.235900000000000019e-02 -1.175200000000000029e-02 6.477600000000000025e-03 -1.081200000000000016e-04 -5.993900000000000329e-05 3.764500000000000295e-05
2.415000000000000036e+00 -5.222700000000000259e-02 4.837199999999999833e-02 3.447899999999999836e-03 1.285599999999999937e-02 -1.170799999999999966e-02 6.384800000000000371e-03 -1.075299999999999954e-04 -7.250200000000000481e-05 3.325300000000000163e-05
2.419999999999999929e+00 -4.907700000000000257e-02 4.701999999999999930e-02 3.324399999999999925e-03 1.333699999999999990e-02 -1.163999999999999931e-02 6.267000000000000001e-03 -1.051900000000000008e-04 -8.428300000000000603e-05 2.686000000000000033e-05
2.424900000000000055e+00 -4.400500000000000245e-02 4.494299999999999684e-02 3.265800000000000126e-03 1.382099999999999995e-02 -1.155800000000000056e-02 6.134900000000000422e-03 -1.021399999999999945e-04 -9.586600000000000676e-05 1.970799999999999833e-05
2.429899999999999949e+00 -4.055099999999999677e-02 4.418099999999999805e-02 3.236600000000000067e-03 1.428800000000000035e-02 -1.145499999999999990e-02 5.981000000000000205e-03 -9.811199999999999847e-05 -1.055699999999999938e-04 1.257400000000000023e-05
2.434899999999999842e+00 -3.862499999999999961e-02 4.429099999999999704e-02 3.204999999999999950e-03 1.475199999999999949e-02 -1.133299999999999932e-02 5.808500000000000295e-03 -9.342800000000000063e-05 -1.141600000000000047e-04 5.686300000000000089e-06
2.439900000000000180e+00 -3.880700000000000122e-02 4.372100000000000292e-02 3.168799999999999829e-03 1.519700000000000044e-02 -1.119599999999999936e-02 5.617900000000000324e-03 -8.850699999999999811e-05 -1.207999999999999954e-04 -2.816999999999999880e-07
2.444900000000000073e+00 -4.111900000000000277e-02 4.245800000000000268e-02 3.150000000000000022e-03 1.563399999999999859e-02 -1.103699999999999994e-02 5.404299999999999903e-03 -8.327599999999999347e-05 -1.256999999999999925e-04 -5.139400000000000294e-06
2.449899999999999967e+00 -4.386400000000000021e-02 4.292900000000000188e-02 3.179500000000000035e-03 1.605200000000000030e-02 -1.086699999999999992e-02 5.177099999999999584e-03 -7.830400000000000110e-05 -1.291599999999999899e-04 -8.754799999999999594e-06
2.454899999999999860e+00 -4.789800000000000307e-02 4.575599999999999806e-02 3.274899999999999860e-03 1.645399999999999988e-02 -1.067300000000000020e-02 4.922900000000000019e-03 -7.354799999999999446e-05 -1.307600000000000017e-04 -1.049600000000000081e-05
2.459900000000000198e+00 -5.099299999999999666e-02 4.821199999999999791e-02 3.412099999999999942e-03 1.683600000000000027e-02 -1.047200000000000041e-02 4.659599999999999853e-03 -6.923300000000000612e-05 -1.315599999999999940e-04 -1.093400000000000068e-05
2.464900000000000091e+00 -5.233700000000000158e-02 4.978199999999999986e-02 3.634000000000000077e-03 1.719499999999999848e-02 -1.024699999999999916e-02 4.366300000000000042e-03 -6.566500000000000234e-05 -1.308699999999999989e-04 -8.652500000000000590e-06
2.469899999999999984e+00 -5.455600000000000033e-02 5.219599999999999934e-02 3.833500000000000102e-03 1.753700000000000050e-02 -1.001999999999999939e-02 4.068500000000000068e-03 -6.247700000000000508e-05 -1.298700000000000017e-04 -5.355199999999999990e-06
2.474800000000000111e+00 -5.889099999999999890e-02 5.683400000000000257e-02 3.983099999999999835e-03 1.784300000000000122e-02 -9.768000000000000640e-03 3.738899999999999862e-03 -6.040200000000000208e-05 -1.280099999999999890e-04 1.103200000000000085e-06
2.479800000000000004e+00 -6.193800000000000000e-02 6.057599999999999790e-02 4.111899999999999930e-03 1.813800000000000134e-02 -9.517700000000000465e-03 3.409099999999999978e-03 -5.852600000000000174e-05 -1.261099999999999971e-04 8.016700000000000681e-06
2.484799999999999898e+00 -5.851100000000000051e-02 6.184100000000000014e-02 4.108999999999999805e-03 1.838499999999999857e-02 -9.245400000000000840e-03 3.047400000000000022e-03 -5.784300000000000167e-05 -1.240199999999999950e-04 1.712799999999999932e-05
2.489799999999999791e+00 -5.563200000000000089e-02 6.330800000000000316e-02 4.135599999999999693e-03 1.862499999999999920e-02 -8.976899999999999463e-03 2.688999999999999984e-03 -5.718500000000000221e-05 -1.219600000000000046e-04 2.631099999999999932e-05
2.494800000000000129e+00 -5.825899999999999829e-02 6.518599999999999395e-02 4.223099999999999597e-03 1.880599999999999980e-02 -8.690399999999999167e-03 2.300599999999999867e-03 -5.746600000000000173e-05 -1.202699999999999988e-04 3.504099999999999874e-05
2.499800000000000022e+00 -6.094200000000000311e-02 6.705500000000000349e-02 4.299899999999999729e-03 1.898599999999999940e-02 -8.406000000000000277e-03 1.914499999999999969e-03 -5.772999999999999784e-05 -1.185999999999999961e-04 4.379500000000000336e-05
2.504799999999999915e+00 -6.605500000000000260e-02 6.475599999999999412e-02 4.608100000000000390e-03 1.909699999999999939e-02 -8.114800000000000138e-03 1.509900000000000001e-03 -5.833200000000000326e-05 -1.176500000000000001e-04 4.934200000000000294e-05
2.509799999999999809e+00 -7.121099999999999652e-02 6.227800000000000002e-02 4.939699999999999994e-03 1.920600000000000085e-02 -7.820799999999999280e-03 1.101600000000000105e-03 -5.896800000000000191e-05 -1.167099999999999990e-04 5.471500000000000045e-05
2.514800000000000146e+00 -7.189500000000000057e-02 6.396799999999999708e-02 5.070299999999999807e-03 1.924800000000000122e-02 -7.530499999999999867e-03 6.883800000000000465e-04 -5.936499999999999828e-05 -1.165700000000000037e-04 5.611900000000000259e-05
2.519699999999999829e+00 -7.200099999999999556e-02 6.605900000000000660e-02 5.171499999999999882e-03 1.928099999999999953e-02 -7.235700000000000291e-03 2.682399999999999932e-04 -5.976900000000000322e-05 -1.165200000000000025e-04 5.691399999999999752e-05
2.524700000000000166e+00 -7.231600000000000528e-02 6.821900000000000186e-02 5.099799999999999819e-03 1.925299999999999928e-02 -6.949600000000000222e-03 -1.488200000000000015e-04 -5.966900000000000079e-05 -1.171400000000000067e-04 5.485899999999999772e-05
2.529700000000000060e+00 -7.275900000000000423e-02 7.034799999999999387e-02 4.999700000000000151e-03 1.920799999999999938e-02 -6.660300000000000074e-03 -5.721600000000000514e-04 -5.945499999999999911e-05 -1.179100000000000010e-04 5.204200000000000080e-05
2.534699999999999953e+00 -7.000599999999999878e-02 6.977899999999999381e-02 5.009699999999999744e-03 1.910900000000000098e-02 -6.383100000000000059e-03 -9.856599999999999650e-04 -5.875500000000000243e-05 -1.190000000000000058e-04 4.816899999999999909e-05
2.539699999999999847e+00 -6.587099999999999900e-02 6.795299999999999951e-02 5.048000000000000403e-03 1.898700000000000040e-02 -6.105199999999999863e-03 -1.402899999999999894e-03 -5.783599999999999988e-05 -1.202100000000000027e-04 4.389799999999999882e-05
2.544700000000000184e+00 -6.621599999999999708e-02 6.647100000000000231e-02 5.026799999999999671e-03 1.881899999999999892e-02 -5.840999999999999838e-03 -1.805299999999999917e-03 -5.663200000000000260e-05 -1.212000000000000051e-04 3.988999999999999924e-05
2.549700000000000077e+00 -6.914299999999999613e-02 6.525300000000000544e-02 4.979700000000000099e-03 1.862000000000000113e-02 -5.579399999999999984e-03 -2.207199999999999874e-03 -5.520400000000000204e-05 -1.220299999999999955e-04 3.612899999999999917e-05
2.554699999999999971e+00 -7.285899999999999321e-02 6.726200000000000234e-02 4.997099999999999979e-03 1.838700000000000057e-02 -5.331800000000000254e-03 -2.591099999999999827e-03 -5.376000000000000028e-05 -1.221100000000000082e-04 3.309500000000000077e-05
2.559699999999999864e+00 -7.756299999999999306e-02 7.209799999999999542e-02 5.059300000000000082e-03 1.811700000000000116e-02 -5.090700000000000086e-03 -2.968600000000000058e-03 -5.223700000000000148e-05 -1.214999999999999988e-04 3.079099999999999708e-05
2.564700000000000202e+00 -8.001900000000000679e-02 7.411700000000000232e-02 5.185999999999999638e-03 1.782200000000000104e-02 -4.862499999999999635e-03 -3.326899999999999823e-03 -5.092700000000000216e-05 -1.199099999999999954e-04 2.907699999999999960e-05
2.569599999999999884e+00 -7.997100000000000042e-02 7.320100000000000218e-02 5.385599999999999936e-03 1.748600000000000154e-02 -4.644599999999999597e-03 -3.671600000000000124e-03 -4.984699999999999895e-05 -1.169900000000000031e-04 2.814199999999999924e-05
2.574600000000000222e+00 -8.188199999999999645e-02 7.415599999999999969e-02 5.604699999999999786e-03 1.713599999999999846e-02 -4.437800000000000425e-03 -3.998100000000000091e-03 -4.907900000000000224e-05 -1.132299999999999984e-04 2.747599999999999918e-05
2.579600000000000115e+00 -8.761700000000000044e-02 7.694099999999999551e-02 5.892800000000000121e-03 1.674300000000000094e-02 -4.244999999999999642e-03 -4.302799999999999854e-03 -4.894199999999999999e-05 -1.077899999999999963e-04 2.722200000000000127e-05
2.584600000000000009e+00 -9.135300000000000364e-02 7.969199999999999895e-02 6.152699999999999662e-03 1.634299999999999989e-02 -4.060600000000000147e-03 -4.591999999999999728e-03 -4.903699999999999823e-05 -1.018999999999999968e-04 2.701999999999999880e-05
2.589599999999999902e+00 -9.080900000000000083e-02 8.342600000000000016e-02 6.393700000000000425e-03 1.590300000000000047e-02 -3.893600000000000099e-03 -4.850900000000000004e-03 -5.006100000000000063e-05 -9.454800000000000346e-05 2.671500000000000087e-05
2.594599999999999795e+00 -8.979600000000000082e-02 8.678299999999999903e-02 6.585399999999999934e-03 1.546299999999999931e-02 -3.732099999999999914e-03 -5.098400000000000327e-03 -5.111999999999999845e-05 -8.714900000000000196e-05 2.642600000000000076e-05
2.599600000000000133e+00 -8.448600000000000554e-02 8.975099999999999745e-02 6.596300000000000253e-03 1.498700000000000032e-02 -3.590299999999999828e-03 -5.307400000000000312e-03 -5.304100000000000259e-05 -7.914099999999999325e-05 2.578800000000000111e-05
2.604600000000000026e+00 -8.038299999999999612e-02 9.183900000000000396e-02 6.605200000000000307e-03 1.451500000000000012e-02 -3.451200000000000188e-03 -5.509899999999999867e-03 -5.482899999999999970e-05 -7.127399999999999556e-05 2.520299999999999909e-05
2.609599999999999920e+00 -8.399700000000000222e-02 8.830699999999999661e-02 6.553200000000000344e-03 1.401400000000000041e-02 -3.333399999999999818e-03 -5.666700000000000209e-03 -5.689299999999999891e-05 -6.407999999999999634e-05 2.467700000000000107e-05
2.614599999999999813e+00 -8.700399999999999801e-02 8.484999999999999487e-02 6.505399999999999724e-03 1.351899999999999977e-02 -3.215899999999999835e-03 -5.822199999999999598e-03 -5.883599999999999708e-05 -5.695000000000000192e-05 2.413900000000000046e-05
2.619499999999999940e+00 -8.786599999999999966e-02 8.384400000000000186e-02 6.176599999999999972e-03 1.300499999999999920e-02 -3.119799999999999830e-03 -5.926700000000000024e-03 -6.001900000000000252e-05 -5.174699999999999770e-05 2.463800000000000026e-05
2.624499999999999833e+00 -8.877400000000000568e-02 8.285099999999999409e-02 5.845099999999999775e-03 1.248999999999999937e-02 -3.023800000000000099e-03 -6.030899999999999629e-03 -6.120900000000000299e-05 -4.655299999999999965e-05 2.514700000000000165e-05
2.629500000000000171e+00 -8.660600000000000243e-02 8.184700000000000308e-02 5.600100000000000217e-03 1.198100000000000033e-02 -2.945300000000000088e-03 -6.088200000000000209e-03 -6.069099999999999880e-05 -4.367400000000000232e-05 2.706700000000000021e-05
2.634500000000000064e+00 -8.403900000000000259e-02 8.050499999999999323e-02 5.342500000000000027e-03 1.146499999999999950e-02 -2.868499999999999956e-03 -6.141299999999999711e-03 -6.008799999999999797e-05 -4.099100000000000107e-05 2.922499999999999886e-05
2.639499999999999957e+00 -7.962199999999999833e-02 8.142000000000000626e-02 5.248300000000000014e-03 1.096300000000000052e-02 -2.804800000000000088e-03 -6.155200000000000428e-03 -5.759799999999999978e-05 -4.011000000000000052e-05 3.225100000000000005e-05
2.644499999999999851e+00 -7.484000000000000374e-02 8.299399999999999833e-02 5.178399999999999670e-03 1.045500000000000075e-02 -2.744400000000000138e-03 -6.160200000000000224e-03 -5.470300000000000124e-05 -3.962900000000000293e-05 3.564200000000000197e-05
2.649500000000000188e+00 -7.605299999999999561e-02 8.154599999999999349e-02 5.070800000000000307e-03 9.967099999999999571e-03 -2.693099999999999921e-03 -6.134399999999999922e-03 -5.028299999999999952e-05 -4.002199999999999730e-05 3.877900000000000260e-05
2.654500000000000082e+00 -7.877000000000000668e-02 7.904100000000000015e-02 4.968499999999999826e-03 9.477199999999999860e-03 -2.645900000000000075e-03 -6.095800000000000177e-03 -4.521799999999999973e-05 -4.079000000000000079e-05 4.204299999999999709e-05
2.659499999999999975e+00 -7.771400000000000530e-02 7.842000000000000359e-02 4.924699999999999737e-03 9.010300000000000600e-03 -2.604500000000000044e-03 -6.034600000000000207e-03 -3.936900000000000203e-05 -4.153999999999999869e-05 4.417200000000000331e-05
2.664400000000000102e+00 -7.459699999999999664e-02 7.906199999999999339e-02 4.884600000000000226e-03 8.546200000000000324e-03 -2.567499999999999904e-03 -5.958200000000000301e-03 -3.291399999999999692e-05 -4.236600000000000061e-05 4.588100000000000338e-05
2.669399999999999995e+00 -7.471300000000000163e-02 7.946300000000000585e-02 4.863199999999999815e-03 8.105599999999999264e-03 -2.533800000000000115e-03 -5.866399999999999913e-03 -2.652500000000000100e-05 -4.263600000000000311e-05 4.629800000000000294e-05
2.674399999999999888e+00 -7.701099999999999612e-02 7.949900000000000022e-02 4.883400000000000414e-03 7.673300000000000086e-03 -2.504199999999999829e-03 -5.758700000000000277e-03 -1.995000000000000042e-05 -4.253499999999999848e-05 4.578599999999999836e-05
2.679399999999999782e+00 -7.909800000000000164e-02 7.986699999999999355e-02 4.947400000000000235e-03 7.263000000000000358e-03 -2.475999999999999902e-03 -5.641900000000000040e-03 -1.410099999999999933e-05 -4.177399999999999679e-05 4.439799999999999742e-05
2.684400000000000119e+00 -8.147300000000000375e-02 8.025400000000000589e-02 5.054099999999999739e-03 6.866800000000000161e-03 -2.451399999999999847e-03 -5.509599999999999914e-03 -8.799800000000000010e-06 -4.027200000000000338e-05 4.191099999999999904e-05
2.689400000000000013e+00 -8.280800000000000660e-02 7.975699999999999457e-02 5.127099999999999887e-03 6.489800000000000429e-03 -2.426900000000000064e-03 -5.373300000000000125e-03 -4.480800000000000366e-06 -3.832800000000000302e-05 3.909299999999999993e-05
2.694399999999999906e+00 -8.288399999999999934e-02 7.814100000000000212e-02 5.147599999999999572e-03 6.132199999999999977e-03 -2.405200000000000133e-03 -5.223300000000000165e-03 -1.463500000000000049e-06 -3.556400000000000034e-05 3.534200000000000145e-05
2.699399999999999800e+00 -8.332900000000000029e-02 7.855399999999999883e-02 5.123700000000000129e-03 5.789800000000000328e-03 -2.383000000000000135e-03 -5.073000000000000252e-03 7.189599999999999740e-07 -3.267999999999999882e-05 3.164000000000000200e-05
2.704400000000000137e+00 -8.449600000000000166e-02 8.388199999999999823e-02 5.010399999999999923e-03 5.471499999999999801e-03 -2.362500000000000017e-03 -4.911999999999999700e-03 1.209300000000000009e-06 -2.928699999999999929e-05 2.735900000000000013e-05
2.709400000000000031e+00 -8.457000000000000628e-02 8.770899999999999530e-02 4.917499999999999996e-03 5.164199999999999867e-03 -2.341300000000000152e-03 -4.752799999999999733e-03 1.215200000000000029e-06 -2.600400000000000039e-05 2.329199999999999993e-05
2.714300000000000157e+00 -8.253000000000000613e-02 8.763899999999999468e-02 4.913700000000000012e-03 4.884499999999999953e-03 -2.320899999999999873e-03 -4.586899999999999658e-03 -2.727200000000000227e-07 -2.281699999999999855e-05 1.914800000000000031e-05
2.719300000000000050e+00 -8.150499999999999412e-02 8.738999999999999546e-02 4.900599999999999748e-03 4.611500000000000148e-03 -2.299799999999999848e-03 -4.423599999999999755e-03 -1.938799999999999970e-06 -1.978300000000000016e-05 1.522199999999999927e-05
2.724299999999999944e+00 -8.275000000000000411e-02 8.641799999999999482e-02 4.859800000000000057e-03 4.368399999999999714e-03 -2.278800000000000096e-03 -4.257900000000000226e-03 -4.426099999999999856e-06 -1.747899999999999985e-05 1.200599999999999991e-05
2.729299999999999837e+00 -8.361699999999999688e-02 8.602700000000000624e-02 4.836000000000000021e-03 4.128099999999999999e-03 -2.257200000000000005e-03 -4.094800000000000002e-03 -6.949399999999999905e-06 -1.522800000000000057e-05 8.861399999999999556e-06
2.734300000000000175e+00 -8.124599999999999878e-02 8.567800000000000415e-02 4.861899999999999729e-03 3.918500000000000108e-03 -2.235200000000000121e-03 -3.933599999999999770e-03 -9.512300000000000388e-06 -1.407600000000000042e-05 7.530299999999999714e-06
2.739300000000000068e+00 -7.894500000000000128e-02 8.528399999999999870e-02 4.891300000000000335e-03 3.709399999999999850e-03 -2.213099999999999963e-03 -3.772999999999999878e-03 -1.207299999999999944e-05 -1.292199999999999927e-05 6.187000000000000225e-06
2.744299999999999962e+00 -7.913199999999999401e-02 8.233600000000000640e-02 4.819900000000000226e-03 3.529000000000000019e-03 -2.189599999999999880e-03 -3.620799999999999973e-03 -1.416199999999999926e-05 -1.271199999999999959e-05 7.240699999999999979e-06
2.749299999999999855e+00 -7.926099999999999812e-02 7.936200000000000199e-02 4.731499999999999595e-03 3.349400000000000207e-03 -2.166500000000000023e-03 -3.467399999999999823e-03 -1.622699999999999897e-05 -1.257100000000000043e-05 8.487000000000000227e-06
2.754300000000000193e+00 -8.118799999999999628e-02 8.305700000000000582e-02 4.640599999999999933e-03 3.193000000000000092e-03 -2.141899999999999967e-03 -3.324500000000000198e-03 -1.762500000000000151e-05 -1.294599999999999938e-05 1.160499999999999985e-05
2.759199999999999875e+00 -8.354799999999999727e-02 8.755799999999999694e-02 4.561599999999999856e-03 3.039399999999999828e-03 -2.117700000000000138e-03 -3.181100000000000073e-03 -1.897400000000000163e-05 -1.345500000000000077e-05 1.514200000000000004e-05
2.764200000000000212e+00 -8.394300000000000372e-02 8.493299999999999461e-02 4.591999999999999728e-03 2.903300000000000151e-03 -2.092300000000000063e-03 -3.048200000000000041e-03 -1.966900000000000091e-05 -1.413100000000000074e-05 1.915199999999999891e-05
2.769200000000000106e+00 -8.404599999999999571e-02 8.089899999999999869e-02 4.647199999999999769e-03 2.771599999999999932e-03 -2.067100000000000101e-03 -2.916100000000000029e-03 -2.029000000000000055e-05 -1.492299999999999925e-05 2.340899999999999898e-05
2.774199999999999999e+00 -8.157899999999999874e-02 8.103799999999999892e-02 4.562100000000000356e-03 2.652700000000000023e-03 -2.040999999999999846e-03 -2.793499999999999976e-03 -2.033999999999999838e-05 -1.569000000000000055e-05 2.662599999999999884e-05
2.779199999999999893e+00 -7.833600000000000285e-02 8.285099999999999409e-02 4.424499999999999614e-03 2.539099999999999864e-03 -2.015100000000000138e-03 -2.673200000000000142e-03 -2.029500000000000135e-05 -1.651100000000000167e-05 2.943600000000000074e-05
2.784199999999999786e+00 -7.653899999999999593e-02 7.997700000000000642e-02 4.396399999999999961e-03 2.434500000000000032e-03 -1.988399999999999977e-03 -2.560999999999999908e-03 -1.978699999999999876e-05 -1.724000000000000096e-05 3.054600000000000197e-05
2.789200000000000124e+00 -7.482700000000000462e-02 7.394399999999999584e-02 4.448999999999999830e-03 2.335499999999999902e-03 -1.961899999999999929e-03 -2.452300000000000139e-03 -1.914700000000000150e-05 -1.794600000000000063e-05 3.053700000000000256e-05
2.794200000000000017e+00 -7.506500000000000672e-02 7.235500000000000265e-02 4.536100000000000375e-03 2.242599999999999975e-03 -1.934699999999999918e-03 -2.350000000000000092e-03 -1.818199999999999973e-05 -1.854799999999999928e-05 2.931499999999999970e-05
2.799199999999999910e+00 -7.752399999999999569e-02 7.422600000000000031e-02 4.655600000000000190e-03 2.155300000000000184e-03 -1.907599999999999964e-03 -2.252099999999999935e-03 -1.704700000000000128e-05 -1.904200000000000166e-05 2.692700000000000155e-05
2.804199999999999804e+00 -7.779899999999999316e-02 7.494000000000000661e-02 4.634000000000000098e-03 2.071899999999999784e-03 -1.879900000000000104e-03 -2.159100000000000168e-03 -1.575800000000000058e-05 -1.942699999999999882e-05 2.434600000000000034e-05
2.809099999999999930e+00 -7.473699999999999788e-02 7.432600000000000318e-02 4.469599999999999788e-03 1.993799999999999999e-03 -1.852200000000000027e-03 -2.070999999999999924e-03 -1.431199999999999951e-05 -1.959300000000000028e-05 2.151100000000000123e-05
2.814099999999999824e+00 -7.281999999999999584e-02 7.201000000000000456e-02 4.348399999999999661e-03 1.918299999999999953e-03 -1.824000000000000100e-03 -1.986299999999999871e-03 -1.289000000000000025e-05 -1.965099999999999871e-05 1.918100000000000152e-05
