# z ne np nH Bx By Bz Ex Ey Ez
2.258700000000000152e+00 -1.420899999999999941e-01 1.213599999999999957e-01 4.753399999999999639e-03 1.165900000000000096e-03 -6.043699999999999940e-03 2.696399999999999839e-03 -5.811500000000000042e-04 -3.753300000000000131e-05 -2.504499999999999890e-04
2.260400000000000187e+00 -1.436099999999999877e-01 1.213499999999999995e-01 4.750200000000000429e-03 1.190800000000000105e-03 -6.091700000000000240e-03 2.724499999999999925e-03 -5.879299999999999631e-04 -3.771800000000000039e-05 -2.506899999999999732e-04
2.269000000000000128e+00 -1.419400000000000106e-01 1.432599999999999985e-01 4.694600000000000162e-03 1.372799999999999975e-03 -6.380300000000000207e-03 2.906300000000000116e-03 -5.688499999999999763e-04 -3.231000000000000067e-05 -2.283499999999999940e-04
2.270799999999999930e+00 -1.404400000000000093e-01 1.435400000000000009e-01 4.665899999999999735e-03 1.409300000000000049e-03 -6.436800000000000334e-03 2.938000000000000073e-03 -5.745099999999999730e-04 -3.282199999999999847e-05 -2.256199999999999981e-04
2.279199999999999893e+00 -1.457299999999999984e-01 1.444900000000000073e-01 4.861400000000000096e-03 1.634699999999999999e-03 -6.731000000000000004e-03 3.117500000000000045e-03 -5.479299999999999666e-04 -3.154899999999999897e-05 -1.914200000000000070e-04
2.281299999999999883e+00 -1.483700000000000019e-01 1.467400000000000093e-01 4.905699999999999818e-03 1.684500000000000016e-03 -6.796400000000000184e-03 3.152700000000000034e-03 -5.518600000000000458e-04 -3.235400000000000228e-05 -1.854699999999999979e-04
2.289499999999999869e+00 -1.590699999999999892e-01 1.565999999999999892e-01 5.110100000000000232e-03 1.953199999999999988e-03 -7.087800000000000003e-03 3.332400000000000119e-03 -5.188999999999999819e-04 -3.386899999999999709e-05 -1.445499999999999899e-04
2.291700000000000070e+00 -1.618999999999999884e-01 1.589399999999999979e-01 5.110899999999999818e-03 2.018400000000000055e-03 -7.161200000000000378e-03 3.371499999999999931e-03 -5.203399999999999952e-04 -3.465499999999999939e-05 -1.362699999999999946e-04
2.299700000000000077e+00 -1.561700000000000033e-01 1.763000000000000123e-01 5.484700000000000339e-03 2.329700000000000087e-03 -7.447800000000000080e-03 3.550300000000000157e-03 -4.819800000000000169e-04 -3.685900000000000065e-05 -9.693900000000000140e-05
2.302099999999999813e+00 -1.545199999999999907e-01 1.781300000000000106e-01 5.551500000000000011e-03 2.412000000000000081e-03 -7.528899999999999829e-03 3.592300000000000094e-03 -4.802599999999999860e-04 -3.718299999999999958e-05 -8.814099999999999518e-05
2.310000000000000053e+00 -1.564399999999999957e-01 1.802999999999999881e-01 5.267100000000000254e-03 2.759300000000000121e-03 -7.800900000000000369e-03 3.764599999999999891e-03 -4.384500000000000051e-04 -3.823100000000000039e-05 -5.904900000000000334e-05
2.312500000000000000e+00 -1.632800000000000085e-01 1.831699999999999995e-01 5.278099999999999979e-03 2.858299999999999817e-03 -7.885100000000000789e-03 3.807899999999999913e-03 -4.335000000000000203e-04 -3.777299999999999901e-05 -5.188200000000000233e-05
2.320300000000000029e+00 -1.599599999999999911e-01 1.817300000000000026e-01 4.839800000000000005e-03 3.231100000000000205e-03 -8.128399999999999168e-03 3.967400000000000267e-03 -3.914500000000000011e-04 -3.673099999999999781e-05 -3.806599999999999773e-05
2.322900000000000187e+00 -1.608300000000000007e-01 1.826000000000000123e-01 4.917999999999999629e-03 3.344300000000000137e-03 -8.209299999999999237e-03 4.010500000000000176e-03 -3.839800000000000201e-04 -3.547599999999999712e-05 -3.408899999999999837e-05
2.330600000000000005e+00 -1.625500000000000000e-01 1.760700000000000043e-01 4.701000000000000317e-03 3.734400000000000133e-03 -8.420300000000000354e-03 4.152099999999999715e-03 -3.454099999999999879e-04 -3.240700000000000329e-05 -3.387899999999999869e-05
2.333299999999999930e+00 -1.582500000000000018e-01 1.756199999999999983e-01 4.503799999999999644e-03 3.859200000000000130e-03 -8.495600000000000721e-03 4.193099999999999952e-03 -3.366600000000000191e-04 -3.064299999999999782e-05 -3.304999999999999697e-05
2.340899999999999981e+00 -1.545900000000000052e-01 1.802100000000000091e-01 5.245299999999999616e-03 4.260199999999999577e-03 -8.674100000000000560e-03 4.311500000000000228e-03 -3.043599999999999930e-04 -2.617900000000000126e-05 -3.810999999999999934e-05
2.343799999999999883e+00 -1.548899999999999999e-01 1.794699999999999906e-01 5.309699999999999663e-03 4.394099999999999742e-03 -8.741399999999999865e-03 4.347300000000000123e-03 -2.954300000000000090e-04 -2.430399999999999973e-05 -3.837599999999999985e-05
2.351199999999999957e+00 -1.531700000000000006e-01 1.770500000000000129e-01 4.915600000000000004e-03 4.797700000000000228e-03 -8.889499999999999832e-03 4.439000000000000237e-03 -2.701800000000000187e-04 -1.907700000000000048e-05 -3.768800000000000237e-05
2.354200000000000070e+00 -1.525900000000000034e-01 1.753200000000000036e-01 5.003399999999999861e-03 4.937900000000000275e-03 -8.947899999999999951e-03 4.467099999999999890e-03 -2.614599999999999802e-04 -1.734000000000000000e-05 -3.577699999999999983e-05
2.361499999999999932e+00 -1.478200000000000069e-01 1.892800000000000038e-01 4.980400000000000278e-03 5.335799999999999918e-03 -9.065200000000000688e-03 4.530000000000000172e-03 -2.418900000000000032e-04 -1.166700000000000027e-05 -2.153599999999999845e-05
2.364599999999999813e+00 -1.484199999999999964e-01 1.955500000000000016e-01 4.922799999999999745e-03 5.479000000000000363e-03 -9.113599999999999479e-03 4.549300000000000045e-03 -2.327999999999999937e-04 -1.003000000000000053e-05 -1.477099999999999969e-05
2.371799999999999908e+00 -1.566400000000000015e-01 1.953999999999999904e-01 5.015499999999999993e-03 5.868599999999999858e-03 -9.201799999999999563e-03 4.582100000000000409e-03 -2.161400000000000007e-04 -4.046699999999999728e-06 1.340000000000000045e-05
2.375000000000000000e+00 -1.577399999999999913e-01 1.921799999999999897e-01 5.056100000000000004e-03 6.013499999999999748e-03 -9.239799999999999403e-03 4.591600000000000369e-03 -2.055799999999999934e-04 -2.269100000000000010e-06 2.536900000000000055e-05
2.382099999999999884e+00 -1.696000000000000008e-01 1.806399999999999950e-01 5.040700000000000389e-03 6.399199999999999854e-03 -9.300799999999999693e-03 4.592399999999999954e-03 -1.889600000000000069e-04 3.638600000000000196e-06 6.028400000000000083e-05
2.385400000000000187e+00 -1.705500000000000071e-01 1.839300000000000102e-01 5.016299999999999579e-03 6.547400000000000095e-03 -9.328400000000000580e-03 4.590300000000000283e-03 -1.759700000000000110e-04 5.734600000000000118e-06 7.498199999999999462e-05
2.392500000000000071e+00 -1.732100000000000029e-01 1.886799999999999866e-01 5.207200000000000370e-03 6.934199999999999739e-03 -9.361799999999999983e-03 4.558800000000000005e-03 -1.576899999999999895e-04 1.054799999999999964e-05 1.055099999999999978e-04
2.395799999999999930e+00 -1.768500000000000072e-01 1.985699999999999965e-01 5.295300000000000180e-03 7.087699999999999730e-03 -9.378199999999999731e-03 4.544000000000000296e-03 -1.421200000000000013e-04 1.279399999999999982e-05 1.186900000000000037e-04
2.402800000000000047e+00 -1.737200000000000133e-01 1.909700000000000009e-01 5.145499999999999900e-03 7.473900000000000335e-03 -9.381000000000000449e-03 4.481699999999999920e-03 -1.223300000000000028e-04 1.489400000000000004e-05 1.348999999999999993e-04
2.406299999999999883e+00 -1.703399999999999914e-01 1.865600000000000036e-01 5.122200000000000364e-03 7.632199999999999575e-03 -9.385100000000000386e-03 4.454099999999999900e-03 -1.051199999999999964e-04 1.665699999999999993e-05 1.424899999999999995e-04
2.413199999999999790e+00 -1.611799999999999899e-01 1.776099999999999901e-01 4.942199999999999892e-03 8.010200000000000306e-03 -9.357100000000000140e-03 4.362600000000000332e-03 -8.574399999999999763e-05 1.434899999999999933e-05 1.399600000000000084e-04
2.416700000000000070e+00 -1.613199999999999912e-01 1.762600000000000000e-01 4.891099999999999788e-03 8.170000000000000179e-03 -9.347899999999999265e-03 4.322099999999999727e-03 -6.874900000000000195e-05 1.470500000000000066e-05 1.399700000000000033e-04
2.423500000000000210e+00 -1.526800000000000102e-01 1.681799999999999962e-01 4.997500000000000206e-03 8.532599999999999560e-03 -9.292299999999999865e-03 4.202700000000000186e-03 -5.255900000000000280e-05 6.994099999999999663e-06 1.214700000000000008e-04
2.427099999999999813e+00 -1.484300000000000064e-01 1.646299999999999986e-01 4.918399999999999855e-03 8.689900000000000402e-03 -9.270499999999999227e-03 4.149199999999999590e-03 -3.792800000000000007e-05 5.130900000000000291e-06 1.148499999999999998e-04
2.433899999999999952e+00 -1.474900000000000100e-01 1.585399999999999865e-01 4.752300000000000101e-03 9.031499999999999598e-03 -9.190999999999999517e-03 4.000599999999999989e-03 -2.721400000000000067e-05 -7.735200000000000073e-06 8.867399999999999837e-05
2.437500000000000000e+00 -1.450599999999999945e-01 1.587099999999999900e-01 4.686499999999999694e-03 9.182100000000000331e-03 -9.157900000000000068e-03 3.933200000000000411e-03 -1.658300000000000030e-05 -1.210099999999999985e-05 7.877000000000000646e-05
2.444300000000000139e+00 -1.378199999999999981e-01 1.518799999999999872e-01 4.641300000000000113e-03 9.496299999999999186e-03 -9.056200000000000361e-03 3.753400000000000052e-03 -1.208500000000000034e-05 -2.859599999999999862e-05 5.453700000000000317e-05
2.447900000000000187e+00 -1.326499999999999901e-01 1.456800000000000039e-01 4.623699999999999685e-03 9.636799999999999186e-03 -9.012900000000000772e-03 3.671199999999999897e-03 -5.934999999999999927e-06 -3.503600000000000133e-05 4.525399999999999735e-05
2.454600000000000115e+00 -1.306499999999999884e-01 1.429199999999999915e-01 4.562400000000000309e-03 9.919100000000000139e-03 -8.890999999999999598e-03 3.460700000000000148e-03 -6.458699999999999674e-06 -5.279199999999999870e-05 2.958499999999999880e-05
2.458299999999999930e+00 -1.269599999999999895e-01 1.402200000000000113e-01 4.485199999999999951e-03 1.004700000000000037e-02 -8.838199999999999182e-03 3.363600000000000010e-03 -3.936000000000000093e-06 -6.028400000000000083e-05 2.348900000000000160e-05
2.464999999999999858e+00 -1.227400000000000019e-01 1.374199999999999866e-01 4.357699999999999942e-03 1.029799999999999986e-02 -8.696999999999999870e-03 3.125900000000000033e-03 -6.736600000000000011e-06 -7.671399999999999769e-05 1.804299999999999987e-05
2.468799999999999883e+00 -1.239699999999999969e-01 1.361600000000000033e-01 4.291200000000000223e-03 1.041300000000000038e-02 -8.633999999999999314e-03 3.015199999999999998e-03 -5.988699999999999938e-06 -8.397099999999999953e-05 1.552200000000000148e-05
2.475400000000000045e+00 -1.225099999999999939e-01 1.294599999999999917e-01 4.479999999999999608e-03 1.063200000000000083e-02 -8.469100000000000239e-03 2.753600000000000145e-03 -7.635800000000000652e-06 -9.680799999999999876e-05 1.802500000000000106e-05
2.479200000000000070e+00 -1.274899999999999922e-01 1.254000000000000115e-01 4.627299999999999990e-03 1.073200000000000022e-02 -8.393599999999999325e-03 2.630599999999999866e-03 -6.480100000000000011e-06 -1.026400000000000066e-04 1.788700000000000001e-05
2.485799999999999788e+00 -1.255100000000000104e-01 1.290699999999999903e-01 4.742200000000000235e-03 1.091499999999999936e-02 -8.203600000000000128e-03 2.346399999999999788e-03 -3.902900000000000359e-06 -1.102400000000000016e-04 2.446200000000000059e-05
2.489599999999999813e+00 -1.218599999999999961e-01 1.345099999999999907e-01 4.702600000000000356e-03 1.099800000000000083e-02 -8.113699999999999732e-03 2.211600000000000198e-03 -5.581000000000000013e-07 -1.138000000000000014e-04 2.518700000000000127e-05
2.496300000000000185e+00 -1.209500000000000020e-01 1.358699999999999908e-01 4.438000000000000105e-03 1.113199999999999953e-02 -7.903300000000000256e-03 1.905400000000000019e-03 7.917500000000000004e-06 -1.151800000000000051e-04 3.197899999999999994e-05
2.500000000000000000e+00 -1.200600000000000001e-01 1.348999999999999921e-01 4.511700000000000432e-03 1.119200000000000056e-02 -7.801599999999999681e-03 1.759600000000000053e-03 1.423099999999999978e-05 -1.160299999999999987e-04 3.254999999999999837e-05
2.506699999999999928e+00 -1.240699999999999997e-01 1.346499999999999919e-01 4.572699999999999855e-03 1.126500000000000071e-02 -7.581100000000000338e-03 1.435499999999999927e-03 2.805999999999999901e-05 -1.107400000000000002e-04 3.621900000000000000e-05
2.510400000000000187e+00 -1.258499999999999897e-01 1.345699999999999952e-01 4.402800000000000116e-03 1.129699999999999975e-02 -7.474999999999999874e-03 1.281500000000000087e-03 3.678200000000000122e-05 -1.088000000000000019e-04 3.617700000000000277e-05
2.517100000000000115e+00 -1.279200000000000059e-01 1.305699999999999916e-01 4.516499999999999682e-03 1.130300000000000055e-02 -7.252899999999999625e-03 9.485700000000000338e-04 5.294200000000000235e-05 -9.688500000000000497e-05 3.426000000000000063e-05
2.520799999999999930e+00 -1.292300000000000115e-01 1.319200000000000095e-01 4.553800000000000209e-03 1.130500000000000081e-02 -7.148100000000000113e-03 7.919000000000000041e-04 6.221200000000000677e-05 -9.230599999999999342e-05 3.350100000000000332e-05
2.527499999999999858e+00 -1.358000000000000040e-01 1.327000000000000124e-01 4.340899999999999967e-03 1.124499999999999979e-02 -6.929600000000000169e-03 4.609699999999999995e-04 7.580599999999999893e-05 -7.457700000000000104e-05 2.530700000000000012e-05
2.531299999999999883e+00 -1.331400000000000083e-01 1.287500000000000033e-01 4.401399999999999757e-03 1.121899999999999981e-02 -6.829299999999999954e-03 3.076399999999999751e-04 8.294100000000000431e-05 -6.774999999999999339e-05 2.409300000000000124e-05
2.537999999999999812e+00 -1.315399999999999903e-01 1.358099999999999863e-01 4.547800000000000280e-03 1.110399999999999929e-02 -6.614400000000000314e-03 -1.231600000000000033e-05 8.862600000000000154e-05 -4.622000000000000132e-05 1.140900000000000037e-05
2.541700000000000070e+00 -1.354499999999999871e-01 1.384799999999999920e-01 4.605399999999999945e-03 1.105300000000000032e-02 -6.518399999999999715e-03 -1.581800000000000068e-04 9.091599999999999487e-05 -3.793699999999999948e-05 1.043899999999999949e-05
2.548399999999999999e+00 -1.410399999999999987e-01 1.361400000000000110e-01 4.729299999999999650e-03 1.089399999999999917e-02 -6.305200000000000388e-03 -4.624200000000000077e-04 8.464100000000000497e-05 -1.594399999999999846e-05 -3.048199999999999886e-06
2.552099999999999813e+00 -1.448599999999999888e-01 1.408899999999999875e-01 4.735200000000000173e-03 1.082499999999999955e-02 -6.212200000000000187e-03 -5.987100000000000191e-04 8.021299999999999925e-05 -7.455299999999999585e-06 -2.944200000000000119e-06
2.558899999999999952e+00 -1.466500000000000026e-01 1.556599999999999928e-01 4.797599999999999955e-03 1.063399999999999936e-02 -5.999199999999999672e-03 -8.839899999999999711e-04 6.063499999999999798e-05 1.087900000000000036e-05 -1.341499999999999946e-05
2.562500000000000000e+00 -1.433200000000000029e-01 1.554500000000000048e-01 4.827099999999999967e-03 1.055200000000000062e-02 -5.907899999999999784e-03 -1.009399999999999924e-03 4.906900000000000064e-05 1.806500000000000068e-05 -1.190599999999999917e-05
2.569399999999999906e+00 -1.415299999999999891e-01 1.622999999999999998e-01 4.736299999999999712e-03 1.033599999999999970e-02 -5.697999999999999940e-03 -1.273800000000000062e-03 1.811399999999999970e-05 2.904700000000000158e-05 -1.704400000000000148e-05
2.572900000000000187e+00 -1.376300000000000023e-01 1.625099999999999878e-01 4.735999999999999759e-03 1.024500000000000063e-02 -5.608799999999999723e-03 -1.387699999999999958e-03 6.355200000000000156e-07 3.363300000000000138e-05 -1.464899999999999984e-05
2.579899999999999860e+00 -1.361900000000000055e-01 1.569299999999999862e-01 4.658200000000000361e-03 1.000000000000000021e-02 -5.408500000000000113e-03 -1.629999999999999939e-03 -3.691999999999999888e-05 3.534399999999999906e-05 -1.402800000000000020e-05
2.583299999999999930e+00 -1.389900000000000024e-01 1.560999999999999888e-01 4.743200000000000367e-03 9.900700000000000126e-03 -5.323699999999999787e-03 -1.732400000000000042e-03 -5.772099999999999844e-05 3.674899999999999662e-05 -1.177000000000000081e-05
2.590300000000000047e+00 -1.436199999999999977e-01 1.549399999999999944e-01 4.517499999999999814e-03 9.619600000000000720e-03 -5.137599999999999979e-03 -1.949299999999999948e-03 -9.552699999999999527e-05 2.982299999999999890e-05 -6.166200000000000356e-06
2.593799999999999883e+00 -1.505900000000000016e-01 1.531500000000000083e-01 4.220100000000000066e-03 9.508400000000000185e-03 -5.058100000000000269e-03 -2.039800000000000033e-03 -1.163699999999999988e-04 2.842299999999999875e-05 -4.835099999999999667e-06
2.600800000000000001e+00 -1.513599999999999945e-01 1.553100000000000036e-01 4.282700000000000395e-03 9.187300000000000674e-03 -4.890799999999999835e-03 -2.229300000000000032e-03 -1.482300000000000089e-04 1.578900000000000079e-05 4.564500000000000089e-06
2.604200000000000070e+00 -1.462499999999999911e-01 1.525700000000000112e-01 4.301899999999999995e-03 9.063399999999999235e-03 -4.817700000000000281e-03 -2.307399999999999816e-03 -1.660099999999999911e-04 1.271799999999999919e-05 4.899000000000000021e-06
2.611299999999999955e+00 -1.412599999999999967e-01 1.521599999999999897e-01 4.182400000000000180e-03 8.707100000000000603e-03 -4.670999999999999805e-03 -2.466499999999999942e-03 -1.875199999999999935e-04 -1.629600000000000034e-06 1.692000000000000063e-05
2.614599999999999813e+00 -1.413399999999999934e-01 1.495900000000000007e-01 4.111100000000000344e-03 8.574000000000000024e-03 -4.606200000000000398e-03 -2.531199999999999943e-03 -2.000299999999999941e-04 -5.034700000000000263e-06 1.683500000000000060e-05
2.621900000000000119e+00 -1.419700000000000129e-01 1.515499999999999903e-01 4.528700000000000087e-03 8.191099999999999770e-03 -4.477199999999999756e-03 -2.656100000000000214e-03 -2.094800000000000069e-04 -1.762000000000000071e-05 3.060500000000000259e-05
2.625000000000000000e+00 -1.435299999999999909e-01 1.528799999999999881e-01 4.582400000000000362e-03 8.053700000000000442e-03 -4.420499999999999950e-03 -2.706699999999999818e-03 -2.158299999999999986e-04 -2.041400000000000140e-05 3.095899999999999954e-05
2.632400000000000073e+00 -1.406799999999999995e-01 1.503500000000000114e-01 4.591399999999999822e-03 7.651500000000000315e-03 -4.307199999999999744e-03 -2.795900000000000035e-03 -2.141300000000000115e-04 -2.943799999999999835e-05 4.612599999999999849e-05
2.635400000000000187e+00 -1.374400000000000066e-01 1.502000000000000002e-01 4.682600000000000304e-03 7.513200000000000260e-03 -4.258399999999999859e-03 -2.832900000000000175e-03 -2.146799999999999978e-04 -3.136899999999999731e-05 4.771799999999999951e-05
2.642900000000000027e+00 -1.278100000000000069e-01 1.482999999999999874e-01 4.588700000000000244e-03 7.095899999999999604e-03 -4.160500000000000136e-03 -2.886500000000000177e-03 -2.046999999999999883e-04 -3.690999999999999728e-05 6.415800000000000474e-05
2.645799999999999930e+00 -1.260000000000000009e-01 1.477700000000000125e-01 4.651899999999999612e-03 6.958599999999999682e-03 -4.120699999999999710e-03 -2.910799999999999846e-03 -2.006599999999999931e-04 -3.829900000000000042e-05 6.743699999999999825e-05
2.653399999999999981e+00 -1.320000000000000062e-01 1.482199999999999906e-01 4.581499999999999635e-03 6.528899999999999808e-03 -4.035399999999999751e-03 -2.929300000000000133e-03 -1.863000000000000018e-04 -4.163299999999999933e-05 8.424199999999999744e-05
2.656299999999999883e+00 -1.336799999999999933e-01 1.471899999999999875e-01 4.486699999999999716e-03 6.394200000000000057e-03 -4.003099999999999888e-03 -2.941899999999999897e-03 -1.793999999999999968e-04 -4.297600000000000324e-05 8.898899999999999790e-05
2.664000000000000146e+00 -1.261700000000000044e-01 1.403999999999999970e-01 4.335199999999999991e-03 5.957699999999999801e-03 -3.927599999999999841e-03 -2.926699999999999961e-03 -1.648599999999999903e-04 -4.555799999999999986e-05 1.035199999999999982e-04
2.666700000000000070e+00 -1.263400000000000079e-01 1.414700000000000124e-01 4.317099999999999931e-03 5.828299999999999800e-03 -3.900700000000000001e-03 -2.928699999999999793e-03 -1.569499999999999932e-04 -4.714299999999999909e-05 1.086799999999999962e-04
2.674500000000000099e+00 -1.299200000000000077e-01 1.450799999999999867e-01 4.054499999999999944e-03 5.394600000000000263e-03 -3.833200000000000149e-03 -2.881299999999999834e-03 -1.459300000000000072e-04 -4.980899999999999694e-05 1.167899999999999982e-04
2.677099999999999813e+00 -1.254899999999999904e-01 1.441199999999999981e-01 4.105100000000000415e-03 5.274199999999999722e-03 -3.810299999999999972e-03 -2.873999999999999819e-03 -1.386699999999999988e-04 -5.156700000000000281e-05 1.207300000000000045e-04
2.685099999999999820e+00 -1.280199999999999949e-01 1.387899999999999967e-01 4.210799999999999786e-03 4.854400000000000034e-03 -3.748899999999999889e-03 -2.795300000000000128e-03 -1.336599999999999908e-04 -5.426800000000000287e-05 1.185600000000000033e-04
2.687500000000000000e+00 -1.276599999999999957e-01 1.367599999999999927e-01 4.231200000000000065e-03 4.746300000000000172e-03 -3.729399999999999903e-03 -2.779999999999999919e-03 -1.281999999999999991e-04 -5.587400000000000071e-05 1.198299999999999962e-04
2.695699999999999985e+00 -1.297599999999999865e-01 1.418099999999999916e-01 4.336999999999999710e-03 4.348099999999999708e-03 -3.670899999999999944e-03 -2.671499999999999830e-03 -1.299700000000000041e-04 -5.792300000000000091e-05 1.060500000000000028e-04
2.697900000000000187e+00 -1.308100000000000096e-01 1.408800000000000052e-01 4.306599999999999838e-03 4.253800000000000289e-03 -3.653599999999999903e-03 -2.649599999999999785e-03 -1.267700000000000077e-04 -5.902700000000000253e-05 1.041400000000000024e-04
2.706199999999999939e+00 -1.241300000000000042e-01 1.208599999999999952e-01 4.462899999999999680e-03 3.884100000000000139e-03 -3.597400000000000164e-03 -2.513299999999999996e-03 -1.343799999999999975e-04 -5.962399999999999699e-05 8.135900000000000488e-05
2.708299999999999930e+00 -1.229100000000000054e-01 1.191099999999999937e-01 4.476100000000000217e-03 3.803899999999999816e-03 -3.582199999999999794e-03 -2.486499999999999995e-03 -1.332200000000000018e-04 -6.005399999999999795e-05 7.704199999999999861e-05
2.716800000000000104e+00 -1.218199999999999977e-01 1.245200000000000057e-01 4.305299999999999752e-03 3.469600000000000201e-03 -3.527399999999999980e-03 -2.325900000000000103e-03 -1.445800000000000015e-04 -5.876299999999999964e-05 5.148499999999999919e-05
2.718799999999999883e+00 -1.226499999999999951e-01 1.253700000000000092e-01 4.265500000000000194e-03 3.403699999999999955e-03 -3.514499999999999829e-03 -2.296299999999999817e-03 -1.448300000000000076e-04 -5.858899999999999758e-05 4.644600000000000220e-05
2.727399999999999824e+00 -1.259599999999999886e-01 1.285999999999999921e-01 4.425100000000000387e-03 3.109199999999999898e-03 -3.457800000000000023e-03 -2.118200000000000204e-03 -1.574299999999999886e-04 -5.549299999999999876e-05 2.614699999999999886e-05
2.729200000000000070e+00 -1.263299999999999979e-01 1.290800000000000003e-01 4.425100000000000387e-03 3.056699999999999869e-03 -3.446299999999999798e-03 -2.088500000000000079e-03 -1.583400000000000053e-04 -5.494100000000000134e-05 2.220499999999999831e-05
2.737999999999999989e+00 -1.305600000000000094e-01 1.220299999999999996e-01 4.758000000000000076e-03 2.803799999999999955e-03 -3.384700000000000035e-03 -1.901899999999999988e-03 -1.699299999999999942e-04 -5.045299999999999958e-05 1.400899999999999920e-05
2.739599999999999813e+00 -1.292899999999999883e-01 1.210799999999999932e-01 4.821500000000000265e-03 2.763700000000000011e-03 -3.374199999999999942e-03 -1.874400000000000024e-03 -1.708600000000000006e-04 -4.975900000000000250e-05 1.231600000000000033e-05
2.748600000000000154e+00 -1.201600000000000029e-01 1.301900000000000002e-01 4.889300000000000070e-03 2.551199999999999996e-03 -3.307099999999999883e-03 -1.688000000000000047e-03 -1.800299999999999958e-04 -4.436600000000000179e-05 1.855899999999999968e-05
2.750000000000000000e+00 -1.207799999999999985e-01 1.304400000000000004e-01 4.888899999999999843e-03 2.521799999999999823e-03 -3.297399999999999810e-03 -1.664200000000000011e-03 -1.806699999999999897e-04 -4.368699999999999694e-05 1.913900000000000090e-05
2.759300000000000086e+00 -1.246700000000000030e-01 1.247599999999999959e-01 5.085899999999999969e-03 2.344399999999999956e-03 -3.224600000000000209e-03 -1.483200000000000057e-03 -1.873699999999999899e-04 -3.789299999999999786e-05 3.581899999999999705e-05
2.760400000000000187e+00 -1.249399999999999955e-01 1.238699999999999940e-01 5.032000000000000015e-03 2.323700000000000158e-03 -3.215700000000000155e-03 -1.463799999999999910e-03 -1.877299999999999932e-04 -3.731499999999999764e-05 3.769499999999999739e-05
2.769899999999999807e+00 -1.167200000000000043e-01 1.245499999999999940e-01 4.921899999999999886e-03 2.172599999999999792e-03 -3.136400000000000125e-03 -1.290399999999999924e-03 -1.934200000000000014e-04 -3.173200000000000044e-05 5.612800000000000200e-05
2.770799999999999930e+00 -1.165999999999999953e-01 1.244900000000000034e-01 4.946400000000000102e-03 2.158300000000000149e-03 -3.128699999999999884e-03 -1.275400000000000101e-03 -1.936800000000000023e-04 -3.130999999999999669e-05 5.800700000000000214e-05
2.780499999999999972e+00 -1.221899999999999931e-01 1.124399999999999983e-01 4.347400000000000396e-03 2.024699999999999937e-03 -3.041900000000000159e-03 -1.113300000000000010e-03 -2.006900000000000047e-04 -2.662700000000000104e-05 6.985799999999999421e-05
2.781299999999999883e+00 -1.222400000000000014e-01 1.124300000000000022e-01 4.342200000000000053e-03 2.015100000000000138e-03 -3.035599999999999844e-03 -1.102700000000000078e-03 -2.010199999999999964e-04 -2.638199999999999915e-05 7.093800000000000420e-05
2.791199999999999903e+00 -1.249399999999999955e-01 1.239900000000000030e-01 3.895500000000000091e-03 1.895299999999999936e-03 -2.942800000000000190e-03 -9.562299999999999706e-04 -2.111799999999999940e-04 -2.310299999999999886e-05 7.343000000000000677e-05
2.791700000000000070e+00 -1.251099999999999990e-01 1.242899999999999977e-01 3.890699999999999974e-03 1.889400000000000064e-03 -2.938399999999999866e-03 -9.496799999999999469e-04 -2.115700000000000089e-04 -2.300899999999999942e-05 7.372000000000000568e-05
2.801800000000000068e+00 -1.148399999999999976e-01 1.138600000000000029e-01 4.056699999999999889e-03 1.783599999999999986e-03 -2.845499999999999939e-03 -8.203999999999999921e-04 -2.250200000000000106e-04 -2.123900000000000112e-05 7.105899999999999847e-05
2.802099999999999813e+00 -1.146299999999999958e-01 1.136100000000000027e-01 4.050899999999999640e-03 1.780899999999999974e-03 -2.843200000000000154e-03 -8.173499999999999993e-04 -2.252800000000000115e-04 -2.122800000000000072e-05 7.103600000000000224e-05
2.812500000000000000e+00 -1.067199999999999954e-01 1.146100000000000035e-01 4.195299999999999897e-03 1.686299999999999952e-03 -2.754599999999999844e-03 -7.033999999999999671e-04 -2.401399999999999878e-04 -2.080900000000000016e-05 7.090000000000000219e-05
2.812500000000000000e+00 -1.067000000000000032e-01 1.145999999999999935e-01 4.195100000000000218e-03 1.686199999999999895e-03 -2.754400000000000164e-03 -7.032199999999999519e-04 -2.401500000000000097e-04 -2.081100000000000116e-05 7.089799999999999781e-05
2.813200000000000145e+00 -1.066700000000000009e-01 1.141699999999999937e-01 4.188100000000000156e-03 1.680199999999999966e-03 -2.748599999999999915e-03 -6.962099999999999496e-04 -2.410400000000000097e-04 -2.087400000000000038e-05 7.142299999999999701e-05
2.822900000000000187e+00 -1.063500000000000001e-01 1.082700000000000051e-01 4.086600000000000128e-03 1.600400000000000086e-03 -2.669499999999999998e-03 -6.015900000000000457e-04 -2.515199999999999771e-04 -2.157400000000000046e-05 7.846600000000000395e-05
2.823199999999999932e+00 -1.062499999999999972e-01 1.082300000000000068e-01 4.098899999999999939e-03 1.598500000000000094e-03 -2.667600000000000006e-03 -5.993300000000000233e-04 -2.518399999999999740e-04 -2.158200000000000106e-05 7.886100000000000271e-05
2.833299999999999930e+00 -9.359599999999999864e-02 9.875699999999999756e-02 3.963799999999999962e-03 1.521999999999999915e-03 -2.588299999999999976e-03 -5.061799999999999546e-04 -2.581899999999999929e-04 -2.390300000000000137e-05 9.267500000000000293e-05
